"SampleID","Block","Time","Chamber","Frag","Pos","xE","yN"
"74C-4.N","7","4","C","4","N","642099.809","6074231.339"
"74C-4.E","7","4","C","4","E","642100.034","6074231.114"
"84A-1.O","8","4","A","1","O","642114.875","6074293.360"
"84A-1.I","8","4","A","1","I","642114.963","6074293.449"
"84A-1.S","8","4","A","1","S","642114.963","6074293.360"
"84A-1.W","8","4","A","1","W","642114.875","6074293.449"
"84A-2.O","8","4","A","2","O","642115.481","6074293.967"
"84A-2.I","8","4","A","2","I","642115.256","6074293.742"
"84A-2.N","8","4","A","2","N","642115.256","6074293.967"
"84A-2.E","8","4","A","2","E","642115.481","6074293.742"
"84A-3.O","8","4","A","3","O","642114.806","6074293.967"
"84A-3.I","8","4","A","3","I","642115.031","6074293.742"
"84A-3.N","8","4","A","3","N","642115.031","6074293.967"
"84A-3.W","8","4","A","3","W","642114.806","6074293.742"
"84A-4.O","8","4","A","4","O","642115.481","6074293.292"
"84A-4.I","8","4","A","4","I","642115.256","6074293.517"
"84A-4.S","8","4","A","4","S","642115.256","6074293.292"
"84A-4.E","8","4","A","4","E","642115.481","6074293.517"
"84B-1.O","8","4","B","1","O","642119.088","6074294.633"
"84B-1.I","8","4","B","1","I","642118.999","6074294.721"
"84B-1.S","8","4","B","1","S","642118.999","6074294.633"
"84B-1.E","8","4","B","1","E","642119.088","6074294.721"
"84B-2.O","8","4","B","2","O","642118.481","6074295.239"
"84B-2.I","8","4","B","2","I","642118.706","6074295.014"
"84B-2.N","8","4","B","2","N","642118.706","6074295.239"
"84B-2.W","8","4","B","2","W","642118.481","6074295.014"
"84B-3.O","8","4","B","3","O","642118.481","6074294.564"
"84B-3.I","8","4","B","3","I","642118.706","6074294.789"
"84B-3.S","8","4","B","3","S","642118.706","6074294.564"
"84B-3.W","8","4","B","3","W","642118.481","6074294.789"
"84B-4.O","8","4","B","4","O","642119.156","6074295.239"
"84B-4.I","8","4","B","4","I","642118.931","6074295.014"
"84B-4.N","8","4","B","4","N","642118.931","6074295.239"
"84B-4.E","8","4","B","4","E","642119.156","6074295.014"
"84C-1.O","8","4","C","1","O","642116.347","6074294.188"
"84C-1.I","8","4","C","1","I","642116.436","6074294.099"
"84C-1.N","8","4","C","1","N","642116.436","6074294.188"
"84C-1.W","8","4","C","1","W","642116.347","6074294.099"
"84C-2.O","8","4","C","2","O","642116.279","6074293.581"
"84C-2.I","8","4","C","2","I","642116.504","6074293.806"
"84C-2.S","8","4","C","2","S","642116.504","6074293.581"
"84C-2.W","8","4","C","2","W","642116.279","6074293.806"
"84C-3.O","8","4","C","3","O","642116.954","6074294.256"
"84C-3.I","8","4","C","3","I","642116.729","6074294.031"
"84C-3.N","8","4","C","3","N","642116.729","6074294.256"
"84C-3.E","8","4","C","3","E","642116.954","6074294.031"
"84C-4.O","8","4","C","4","O","642116.954","6074293.581"
"84C-4.I","8","4","C","4","I","642116.729","6074293.806"
"84C-4.S","8","4","C","4","S","642116.729","6074293.581"
"84C-4.E","8","4","C","4","E","642116.954","6074293.806"
